employee_id,date,clock_in_time,clock_out_time,remote_flag,work_location,notes
458,2022-02-14,2022-02-14 09:07:00,2022-02-14 17:12:00,False,Atlanta,
458,2022-01-13,2022-01-13 09:18:00,2022-01-13 17:21:00,False,NYC,
458,2021-11-24,2021-11-24 09:12:00,2021-11-24 17:27:00,False,Austin,
459,2021-06-07,2021-06-07 09:00:00,2021-06-07 17:15:00,True,Remote,WFH
459,2021-05-17,2021-05-17 09:28:00,2021-05-17 17:22:00,False,NYC,
459,2021-04-08,2021-04-08 09:01:00,2021-04-08 17:06:00,False,Chicago,
459,2021-04-22,2021-04-22 09:04:00,2021-04-22 17:28:00,False,Chicago,
459,2021-05-24,2021-05-24 09:01:00,2021-05-24 17:09:00,True,Remote,WFH
459,2021-06-09,2021-06-09 09:04:00,2021-06-09 17:17:00,False,Atlanta,
459,2021-06-29,2021-06-29 09:22:00,2021-06-29 17:21:00,False,Seattle,
459,2021-03-30,2021-03-30 09:26:00,2021-03-30 17:08:00,True,Remote,WFH
460,2024-05-10,2024-05-10 09:25:00,2024-05-10 17:20:00,False,NYC,
460,2024-02-19,2024-02-19 09:24:00,2024-02-19 17:28:00,True,Remote,WFH
460,2024-05-16,2024-05-16 09:20:00,2024-05-16 17:08:00,True,Remote,WFH
460,2024-05-22,2024-05-22 09:15:00,2024-05-22 17:05:00,True,Remote,WFH
460,2024-02-15,2024-02-15 09:10:00,2024-02-15 17:22:00,False,Atlanta,
460,2024-03-13,2024-03-13 09:03:00,2024-03-13 17:28:00,False,Austin,
460,2024-02-08,2024-02-08 09:00:00,2024-02-08 17:21:00,True,Remote,WFH
460,2024-02-23,2024-02-23 09:28:00,2024-02-23 17:19:00,False,NYC,
460,2024-02-26,2024-02-26 09:08:00,2024-02-26 17:11:00,False,Seattle,
461,2020-08-31,2020-08-31 09:27:00,2020-08-31 17:21:00,True,Remote,WFH
461,2020-08-06,2020-08-06 09:06:00,2020-08-06 17:07:00,True,Remote,WFH
461,2020-06-18,2020-06-18 09:12:00,2020-06-18 17:10:00,False,Atlanta,
461,2020-08-03,2020-08-03 09:24:00,2020-08-03 17:23:00,False,Seattle,
461,2020-08-10,2020-08-10 09:09:00,2020-08-10 17:10:00,False,Austin,
461,2020-06-22,2020-06-22 09:11:00,2020-06-22 17:27:00,False,Chicago,
461,2020-08-24,2020-08-24 09:13:00,2020-08-24 17:18:00,False,Austin,
461,2020-07-06,2020-07-06 09:17:00,2020-07-06 17:20:00,True,Remote,WFH
461,2020-06-08,2020-06-08 09:02:00,2020-06-08 17:00:00,False,NYC,
462,2021-02-08,2021-02-08 09:18:00,2021-02-08 17:28:00,False,NYC,
462,2021-01-12,2021-01-12 09:22:00,2021-01-12 17:27:00,False,Atlanta,
462,2021-01-25,2021-01-25 09:11:00,2021-01-25 17:20:00,True,Remote,WFH
462,2021-04-05,2021-04-05 09:12:00,2021-04-05 17:16:00,False,Seattle,
462,2021-02-17,2021-02-17 09:12:00,2021-02-17 17:19:00,False,Austin,
462,2021-03-08,2021-03-08 09:04:00,2021-03-08 17:17:00,False,Chicago,
462,2021-03-29,2021-03-29 09:11:00,2021-03-29 17:28:00,True,Remote,WFH
462,2021-05-03,2021-05-03 09:24:00,2021-05-03 17:14:00,False,Seattle,
462,2021-02-11,2021-02-11 09:05:00,2021-02-11 17:16:00,False,NYC,
462,2021-04-30,2021-04-30 09:16:00,2021-04-30 17:24:00,True,Remote,WFH
463,2024-02-05,2024-02-05 09:08:00,2024-02-05 17:26:00,False,Austin,
463,2024-03-25,2024-03-25 09:22:00,2024-03-25 17:00:00,False,Remote,
463,2024-04-26,2024-04-26 09:23:00,2024-04-26 17:13:00,False,Remote,
463,2024-02-01,2024-02-01 09:24:00,2024-02-01 17:18:00,False,NYC,
463,2024-04-22,2024-04-22 09:00:00,2024-04-22 17:12:00,True,Remote,WFH
463,2024-05-06,2024-05-06 09:26:00,2024-05-06 17:05:00,False,Seattle,
464,2022-10-14,2022-10-14 09:05:00,2022-10-14 17:00:00,True,Remote,WFH
464,2022-11-18,2022-11-18 09:13:00,2022-11-18 17:02:00,False,Chicago,
464,2022-09-08,2022-09-08 09:09:00,2022-09-08 17:18:00,True,Remote,WFH
464,2022-09-05,2022-09-05 09:18:00,2022-09-05 17:27:00,True,Remote,WFH
464,2022-11-11,2022-11-11 09:03:00,2022-11-11 17:19:00,False,Seattle,
464,2022-11-07,2022-11-07 09:09:00,2022-11-07 17:26:00,True,Remote,WFH
464,2022-10-12,2022-10-12 09:01:00,2022-10-12 17:03:00,False,Remote,
464,2022-09-23,2022-09-23 09:29:00,2022-09-23 17:06:00,True,Remote,WFH
464,2022-12-06,2022-12-06 09:28:00,2022-12-06 17:06:00,True,Remote,WFH
464,2022-10-05,2022-10-05 09:19:00,2022-10-05 17:25:00,False,Atlanta,
465,2023-05-11,2023-05-11 09:21:00,2023-05-11 17:18:00,True,Remote,WFH
465,2023-04-24,2023-04-24 09:28:00,2023-04-24 17:19:00,True,Remote,WFH
465,2023-07-31,2023-07-31 09:12:00,2023-07-31 17:17:00,True,Remote,WFH
465,2023-07-04,2023-07-04 09:21:00,2023-07-04 17:16:00,False,Atlanta,
465,2023-05-08,2023-05-08 09:12:00,2023-05-08 17:11:00,False,Seattle,
465,2023-04-25,2023-04-25 09:00:00,2023-04-25 17:29:00,False,Atlanta,
465,2023-04-24,2023-04-24 09:20:00,2023-04-24 17:21:00,False,Chicago,
465,2023-05-03,2023-05-03 09:01:00,2023-05-03 17:15:00,False,Austin,
465,2023-05-29,2023-05-29 09:08:00,2023-05-29 17:02:00,True,Remote,WFH
466,2022-07-26,2022-07-26 09:25:00,2022-07-26 17:20:00,False,Austin,
466,2022-09-05,2022-09-05 09:27:00,2022-09-05 17:03:00,False,Austin,
466,2022-06-28,2022-06-28 09:01:00,2022-06-28 17:07:00,False,NYC,
466,2022-06-13,2022-06-13 09:15:00,2022-06-13 17:22:00,False,NYC,
466,2022-09-19,2022-09-19 09:17:00,2022-09-19 17:21:00,True,Remote,WFH
466,2022-08-19,2022-08-19 09:07:00,2022-08-19 17:22:00,False,Remote,
466,2022-06-17,2022-06-17 09:16:00,2022-06-17 17:20:00,True,Remote,WFH
466,2022-06-20,2022-06-20 09:05:00,2022-06-20 17:22:00,True,Remote,WFH
466,2022-08-03,2022-08-03 09:13:00,2022-08-03 17:22:00,False,Chicago,
466,2022-09-09,2022-09-09 09:06:00,2022-09-09 17:14:00,True,Remote,WFH
467,2023-07-19,2023-07-19 09:23:00,2023-07-19 17:27:00,False,Atlanta,
467,2023-08-15,2023-08-15 09:15:00,2023-08-15 17:07:00,False,Seattle,
467,2023-09-07,2023-09-07 09:05:00,2023-09-07 17:01:00,True,Remote,WFH
467,2023-09-22,2023-09-22 09:12:00,2023-09-22 17:11:00,False,Austin,
467,2023-07-13,2023-07-13 09:26:00,2023-07-13 17:08:00,False,Remote,
467,2023-07-31,2023-07-31 09:01:00,2023-07-31 17:16:00,False,Seattle,
468,2022-11-08,2022-11-08 09:28:00,2022-11-08 17:04:00,False,Seattle,
468,2022-09-21,2022-09-21 09:21:00,2022-09-21 17:18:00,True,Remote,WFH
468,2022-10-12,2022-10-12 09:23:00,2022-10-12 17:06:00,False,Austin,
468,2022-09-12,2022-09-12 09:15:00,2022-09-12 17:11:00,True,Remote,WFH
468,2022-09-01,2022-09-01 09:14:00,2022-09-01 17:00:00,False,Chicago,
468,2022-08-22,2022-08-22 09:22:00,2022-08-22 17:05:00,False,Remote,
469,2022-07-25,2022-07-25 09:12:00,2022-07-25 17:17:00,False,NYC,
469,2022-07-27,2022-07-27 09:00:00,2022-07-27 17:14:00,True,Remote,WFH
469,2022-06-16,2022-06-16 09:12:00,2022-06-16 17:04:00,True,Remote,WFH
469,2022-07-05,2022-07-05 09:21:00,2022-07-05 17:04:00,False,Atlanta,
469,2022-06-20,2022-06-20 09:18:00,2022-06-20 17:20:00,False,Austin,
469,2022-05-13,2022-05-13 09:27:00,2022-05-13 17:17:00,False,Austin,
469,2022-05-10,2022-05-10 09:21:00,2022-05-10 17:09:00,False,Chicago,
469,2022-05-13,2022-05-13 09:07:00,2022-05-13 17:14:00,False,Chicago,
469,2022-07-13,2022-07-13 09:24:00,2022-07-13 17:19:00,False,Austin,
470,2021-10-11,2021-10-11 09:24:00,2021-10-11 17:26:00,False,Chicago,
470,2021-09-06,2021-09-06 09:21:00,2021-09-06 17:03:00,False,Remote,
470,2021-09-15,2021-09-15 09:23:00,2021-09-15 17:05:00,True,Remote,WFH
470,2021-09-09,2021-09-09 09:02:00,2021-09-09 17:06:00,True,Remote,WFH
470,2021-09-23,2021-09-23 09:22:00,2021-09-23 17:05:00,False,Chicago,
470,2021-11-01,2021-11-01 09:01:00,2021-11-01 17:23:00,False,Seattle,
470,2021-08-30,2021-08-30 09:12:00,2021-08-30 17:00:00,True,Remote,WFH
471,2021-05-24,2021-05-24 09:04:00,2021-05-24 17:24:00,False,NYC,
471,2021-06-30,2021-06-30 09:27:00,2021-06-30 17:22:00,True,Remote,WFH
471,2021-05-03,2021-05-03 09:28:00,2021-05-03 17:11:00,False,Chicago,
471,2021-06-24,2021-06-24 09:14:00,2021-06-24 17:02:00,True,Remote,WFH
471,2021-07-05,2021-07-05 09:00:00,2021-07-05 17:26:00,True,Remote,WFH
471,2021-04-30,2021-04-30 09:23:00,2021-04-30 17:29:00,False,Chicago,
471,2021-04-26,2021-04-26 09:18:00,2021-04-26 17:26:00,True,Remote,WFH
471,2021-03-22,2021-03-22 09:22:00,2021-03-22 17:11:00,False,Remote,
471,2021-04-29,2021-04-29 09:01:00,2021-04-29 17:28:00,False,Austin,
472,2024-11-12,2024-11-12 09:29:00,2024-11-12 17:16:00,True,Remote,WFH
472,2024-09-18,2024-09-18 09:12:00,2024-09-18 17:00:00,False,Atlanta,
472,2024-09-17,2024-09-17 09:12:00,2024-09-17 17:10:00,False,Seattle,
472,2024-08-20,2024-08-20 09:15:00,2024-08-20 17:26:00,True,Remote,WFH
472,2024-11-08,2024-11-08 09:23:00,2024-11-08 17:22:00,False,Austin,
472,2024-08-30,2024-08-30 09:16:00,2024-08-30 17:16:00,True,Remote,WFH
472,2024-10-17,2024-10-17 09:04:00,2024-10-17 17:27:00,False,NYC,
472,2024-09-02,2024-09-02 09:13:00,2024-09-02 17:19:00,False,Remote,
472,2024-08-20,2024-08-20 09:13:00,2024-08-20 17:27:00,False,Seattle,
472,2024-11-15,2024-11-15 09:10:00,2024-11-15 17:25:00,True,Remote,WFH
473,2025-03-24,2025-03-24 09:17:00,2025-03-24 17:15:00,True,Remote,WFH
473,2025-02-26,2025-02-26 09:26:00,2025-02-26 17:17:00,False,Atlanta,
473,2025-05-12,2025-05-12 09:27:00,2025-05-12 17:09:00,False,Austin,
473,2025-05-14,2025-05-14 09:04:00,2025-05-14 17:09:00,False,Chicago,
473,2025-05-22,2025-05-22 09:20:00,2025-05-22 17:23:00,False,Austin,
473,2025-05-12,2025-05-12 09:02:00,2025-05-12 17:07:00,False,Remote,
473,2025-05-05,2025-05-05 09:29:00,2025-05-05 17:08:00,False,Austin,
474,2022-02-02,2022-02-02 09:28:00,2022-02-02 17:01:00,True,Remote,WFH
474,2021-12-29,2021-12-29 09:06:00,2021-12-29 17:16:00,False,Remote,
474,2021-12-06,2021-12-06 09:11:00,2021-12-06 17:01:00,False,Chicago,
474,2021-12-06,2021-12-06 09:19:00,2021-12-06 17:00:00,False,Atlanta,
474,2021-12-31,2021-12-31 09:12:00,2021-12-31 17:11:00,False,NYC,
475,2021-10-25,2021-10-25 09:28:00,2021-10-25 17:09:00,False,Seattle,
475,2021-09-27,2021-09-27 09:04:00,2021-09-27 17:24:00,False,Austin,
475,2021-09-27,2021-09-27 09:27:00,2021-09-27 17:04:00,False,Austin,
475,2021-09-13,2021-09-13 09:08:00,2021-09-13 17:05:00,True,Remote,WFH
475,2021-08-27,2021-08-27 09:13:00,2021-08-27 17:18:00,True,Remote,WFH
475,2021-10-26,2021-10-26 09:07:00,2021-10-26 17:16:00,False,NYC,
475,2021-10-08,2021-10-08 09:02:00,2021-10-08 17:28:00,False,Austin,
475,2021-09-20,2021-09-20 09:16:00,2021-09-20 17:26:00,True,Remote,WFH
475,2021-11-24,2021-11-24 09:07:00,2021-11-24 17:00:00,False,Atlanta,
475,2021-11-26,2021-11-26 09:20:00,2021-11-26 17:03:00,True,Remote,WFH
476,2020-10-19,2020-10-19 09:13:00,2020-10-19 17:04:00,True,Remote,WFH
476,2020-11-03,2020-11-03 09:27:00,2020-11-03 17:29:00,False,Seattle,
476,2021-01-25,2021-01-25 09:16:00,2021-01-25 17:04:00,True,Remote,WFH
476,2020-10-30,2020-10-30 09:02:00,2020-10-30 17:04:00,False,Atlanta,
476,2021-01-08,2021-01-08 09:14:00,2021-01-08 17:18:00,False,Austin,
476,2020-11-27,2020-11-27 09:07:00,2020-11-27 17:12:00,False,Remote,
476,2020-11-27,2020-11-27 09:02:00,2020-11-27 17:00:00,False,Remote,
477,2021-04-29,2021-04-29 09:08:00,2021-04-29 17:21:00,False,Austin,
477,2021-03-15,2021-03-15 09:16:00,2021-03-15 17:23:00,False,NYC,
477,2021-03-22,2021-03-22 09:08:00,2021-03-22 17:29:00,True,Remote,WFH
477,2021-06-10,2021-06-10 09:12:00,2021-06-10 17:04:00,False,Chicago,
477,2021-03-29,2021-03-29 09:12:00,2021-03-29 17:00:00,True,Remote,WFH
477,2021-05-17,2021-05-17 09:14:00,2021-05-17 17:03:00,True,Remote,WFH
477,2021-05-26,2021-05-26 09:19:00,2021-05-26 17:09:00,False,Seattle,
478,2024-12-18,2024-12-18 09:24:00,2024-12-18 17:29:00,True,Remote,WFH
478,2024-11-26,2024-11-26 09:26:00,2024-11-26 17:23:00,False,Seattle,
478,2024-12-02,2024-12-02 09:29:00,2024-12-02 17:19:00,False,Chicago,
478,2025-01-07,2025-01-07 09:02:00,2025-01-07 17:13:00,False,Remote,
478,2025-02-25,2025-02-25 09:09:00,2025-02-25 17:14:00,False,Remote,
478,2025-01-30,2025-01-30 09:03:00,2025-01-30 17:13:00,False,Austin,
478,2025-03-12,2025-03-12 09:13:00,2025-03-12 17:02:00,False,Atlanta,
478,2025-03-13,2025-03-13 09:20:00,2025-03-13 17:13:00,True,Remote,WFH
478,2025-03-14,2025-03-14 09:02:00,2025-03-14 17:29:00,False,NYC,
479,2022-04-04,2022-04-04 09:18:00,2022-04-04 17:02:00,False,NYC,
479,2022-03-23,2022-03-23 09:21:00,2022-03-23 17:04:00,False,Chicago,
479,2022-01-17,2022-01-17 09:08:00,2022-01-17 17:00:00,False,Chicago,
479,2022-01-19,2022-01-19 09:02:00,2022-01-19 17:18:00,True,Remote,WFH
479,2022-02-07,2022-02-07 09:10:00,2022-02-07 17:15:00,False,Atlanta,
479,2022-04-18,2022-04-18 09:23:00,2022-04-18 17:02:00,False,NYC,
479,2022-03-30,2022-03-30 09:05:00,2022-03-30 17:07:00,False,Seattle,
480,2020-09-10,2020-09-10 09:12:00,2020-09-10 17:11:00,False,Austin,
480,2020-09-18,2020-09-18 09:09:00,2020-09-18 17:02:00,False,Chicago,
480,2020-09-24,2020-09-24 09:00:00,2020-09-24 17:12:00,True,Remote,WFH
480,2020-09-14,2020-09-14 09:03:00,2020-09-14 17:21:00,True,Remote,WFH
480,2020-11-02,2020-11-02 09:18:00,2020-11-02 17:10:00,False,Seattle,
480,2020-07-30,2020-07-30 09:10:00,2020-07-30 17:05:00,False,NYC,
481,2022-02-16,2022-02-16 09:26:00,2022-02-16 17:08:00,True,Remote,WFH
481,2022-03-01,2022-03-01 09:09:00,2022-03-01 17:02:00,False,Chicago,
481,2022-02-07,2022-02-07 09:19:00,2022-02-07 17:27:00,False,Austin,
481,2022-02-28,2022-02-28 09:15:00,2022-02-28 17:02:00,True,Remote,WFH
481,2022-03-18,2022-03-18 09:23:00,2022-03-18 17:10:00,False,Atlanta,
482,2021-11-17,2021-11-17 09:05:00,2021-11-17 17:19:00,False,NYC,
482,2021-10-19,2021-10-19 09:27:00,2021-10-19 17:26:00,True,Remote,WFH
482,2021-10-29,2021-10-29 09:11:00,2021-10-29 17:15:00,False,Seattle,
482,2022-01-31,2022-01-31 09:12:00,2022-01-31 17:21:00,True,Remote,WFH
482,2021-11-12,2021-11-12 09:14:00,2021-11-12 17:21:00,False,Seattle,
482,2021-11-05,2021-11-05 09:20:00,2021-11-05 17:13:00,False,Remote,
482,2021-10-26,2021-10-26 09:27:00,2021-10-26 17:28:00,False,Chicago,
482,2022-01-26,2022-01-26 09:04:00,2022-01-26 17:20:00,False,Atlanta,
482,2021-10-22,2021-10-22 09:24:00,2021-10-22 17:26:00,False,Atlanta,
483,2022-01-03,2022-01-03 09:27:00,2022-01-03 17:27:00,False,Chicago,
483,2021-10-13,2021-10-13 09:14:00,2021-10-13 17:27:00,False,Seattle,
483,2021-10-19,2021-10-19 09:14:00,2021-10-19 17:29:00,True,Remote,WFH
483,2022-01-13,2022-01-13 09:25:00,2022-01-13 17:19:00,False,Austin,
483,2021-10-28,2021-10-28 09:18:00,2021-10-28 17:26:00,True,Remote,WFH
483,2021-12-20,2021-12-20 09:07:00,2021-12-20 17:05:00,False,Austin,
484,2020-11-06,2020-11-06 09:22:00,2020-11-06 17:28:00,True,Remote,WFH
484,2020-07-28,2020-07-28 09:26:00,2020-07-28 17:02:00,False,Austin,
484,2020-07-23,2020-07-23 09:14:00,2020-07-23 17:23:00,False,Atlanta,
484,2020-10-01,2020-10-01 09:16:00,2020-10-01 17:18:00,False,Remote,
484,2020-07-24,2020-07-24 09:15:00,2020-07-24 17:04:00,False,Austin,
484,2020-09-21,2020-09-21 09:25:00,2020-09-21 17:13:00,True,Remote,WFH
484,2020-09-01,2020-09-01 09:25:00,2020-09-01 17:07:00,False,Atlanta,
484,2020-09-21,2020-09-21 09:06:00,2020-09-21 17:15:00,False,Atlanta,
484,2020-09-07,2020-09-07 09:13:00,2020-09-07 17:04:00,False,Chicago,
485,2021-08-24,2021-08-24 09:08:00,2021-08-24 17:03:00,True,Remote,WFH
485,2021-10-07,2021-10-07 09:15:00,2021-10-07 17:23:00,False,Austin,
485,2021-07-16,2021-07-16 09:14:00,2021-07-16 17:03:00,False,Atlanta,
485,2021-09-07,2021-09-07 09:15:00,2021-09-07 17:28:00,True,Remote,WFH
485,2021-10-07,2021-10-07 09:05:00,2021-10-07 17:04:00,True,Remote,WFH
485,2021-10-19,2021-10-19 09:29:00,2021-10-19 17:24:00,False,Austin,
486,2021-02-15,2021-02-15 09:09:00,2021-02-15 17:08:00,False,Chicago,
486,2021-02-03,2021-02-03 09:28:00,2021-02-03 17:13:00,False,Seattle,
486,2021-01-04,2021-01-04 09:11:00,2021-01-04 17:23:00,True,Remote,WFH
486,2021-02-09,2021-02-09 09:03:00,2021-02-09 17:17:00,True,Remote,WFH
486,2021-04-19,2021-04-19 09:12:00,2021-04-19 17:13:00,False,Chicago,
486,2021-03-22,2021-03-22 09:00:00,2021-03-22 17:20:00,True,Remote,WFH
486,2021-03-19,2021-03-19 09:14:00,2021-03-19 17:21:00,True,Remote,WFH
486,2021-02-24,2021-02-24 09:04:00,2021-02-24 17:28:00,True,Remote,WFH
486,2021-03-09,2021-03-09 09:05:00,2021-03-09 17:02:00,False,Remote,
486,2021-02-15,2021-02-15 09:11:00,2021-02-15 17:03:00,False,Remote,
487,2023-11-03,2023-11-03 09:03:00,2023-11-03 17:00:00,False,Chicago,
487,2023-11-01,2023-11-01 09:20:00,2023-11-01 17:26:00,True,Remote,WFH
487,2024-01-01,2024-01-01 09:07:00,2024-01-01 17:23:00,False,Atlanta,
487,2024-01-10,2024-01-10 09:29:00,2024-01-10 17:25:00,True,Remote,WFH
487,2023-12-06,2023-12-06 09:11:00,2023-12-06 17:21:00,False,Chicago,
487,2023-10-18,2023-10-18 09:06:00,2023-10-18 17:10:00,True,Remote,WFH
487,2023-12-08,2023-12-08 09:04:00,2023-12-08 17:05:00,False,Remote,
487,2024-01-05,2024-01-05 09:10:00,2024-01-05 17:00:00,True,Remote,WFH
487,2023-10-26,2023-10-26 09:09:00,2023-10-26 17:19:00,True,Remote,WFH
488,2021-07-05,2021-07-05 09:20:00,2021-07-05 17:10:00,False,Remote,
488,2021-08-06,2021-08-06 09:16:00,2021-08-06 17:07:00,False,Chicago,
488,2021-08-09,2021-08-09 09:12:00,2021-08-09 17:26:00,True,Remote,WFH
488,2021-08-02,2021-08-02 09:17:00,2021-08-02 17:26:00,False,Atlanta,
488,2021-09-06,2021-09-06 09:15:00,2021-09-06 17:01:00,True,Remote,WFH
488,2021-06-16,2021-06-16 09:17:00,2021-06-16 17:02:00,False,NYC,
488,2021-09-10,2021-09-10 09:21:00,2021-09-10 17:16:00,False,Austin,
488,2021-08-30,2021-08-30 09:05:00,2021-08-30 17:18:00,False,Remote,
488,2021-06-18,2021-06-18 09:17:00,2021-06-18 17:13:00,False,NYC,
489,2023-06-28,2023-06-28 09:07:00,2023-06-28 17:14:00,True,Remote,WFH
489,2023-09-11,2023-09-11 09:14:00,2023-09-11 17:15:00,False,Seattle,
489,2023-06-23,2023-06-23 09:10:00,2023-06-23 17:26:00,False,NYC,
489,2023-06-19,2023-06-19 09:24:00,2023-06-19 17:04:00,False,Atlanta,
489,2023-05-26,2023-05-26 09:28:00,2023-05-26 17:27:00,True,Remote,WFH
489,2023-09-15,2023-09-15 09:05:00,2023-09-15 17:01:00,True,Remote,WFH
489,2023-07-31,2023-07-31 09:13:00,2023-07-31 17:10:00,False,Austin,
489,2023-05-25,2023-05-25 09:23:00,2023-05-25 17:28:00,False,Chicago,
490,2025-01-09,2025-01-09 09:24:00,2025-01-09 17:08:00,True,Remote,WFH
490,2024-11-14,2024-11-14 09:25:00,2024-11-14 17:15:00,False,Austin,
490,2024-12-24,2024-12-24 09:26:00,2024-12-24 17:03:00,False,Remote,
490,2025-02-17,2025-02-17 09:00:00,2025-02-17 17:24:00,False,Remote,
490,2025-01-03,2025-01-03 09:21:00,2025-01-03 17:15:00,True,Remote,WFH
490,2025-01-01,2025-01-01 09:15:00,2025-01-01 17:10:00,True,Remote,WFH
491,2023-02-20,2023-02-20 09:07:00,2023-02-20 17:22:00,True,Remote,WFH
491,2022-11-23,2022-11-23 09:25:00,2022-11-23 17:27:00,True,Remote,WFH
491,2023-01-16,2023-01-16 09:25:00,2023-01-16 17:08:00,False,NYC,
491,2023-01-23,2023-01-23 09:26:00,2023-01-23 17:11:00,True,Remote,WFH
491,2022-12-14,2022-12-14 09:07:00,2022-12-14 17:25:00,True,Remote,WFH
491,2023-01-10,2023-01-10 09:09:00,2023-01-10 17:26:00,True,Remote,WFH
491,2023-01-02,2023-01-02 09:18:00,2023-01-02 17:24:00,False,Seattle,
491,2022-12-30,2022-12-30 09:20:00,2022-12-30 17:23:00,False,Seattle,
492,2023-11-13,2023-11-13 09:27:00,2023-11-13 17:27:00,False,Seattle,
492,2024-01-11,2024-01-11 09:17:00,2024-01-11 17:14:00,True,Remote,WFH
492,2023-12-25,2023-12-25 09:13:00,2023-12-25 17:20:00,True,Remote,WFH
492,2023-11-21,2023-11-21 09:09:00,2023-11-21 17:27:00,False,Austin,
492,2023-12-07,2023-12-07 09:06:00,2023-12-07 17:07:00,True,Remote,WFH
493,2024-01-08,2024-01-08 09:14:00,2024-01-08 17:07:00,False,Seattle,
493,2024-02-12,2024-02-12 09:11:00,2024-02-12 17:07:00,False,Remote,
493,2024-02-13,2024-02-13 09:25:00,2024-02-13 17:11:00,True,Remote,WFH
493,2024-01-08,2024-01-08 09:18:00,2024-01-08 17:13:00,True,Remote,WFH
493,2024-02-26,2024-02-26 09:17:00,2024-02-26 17:12:00,True,Remote,WFH
493,2024-03-05,2024-03-05 09:16:00,2024-03-05 17:18:00,True,Remote,WFH
493,2023-12-25,2023-12-25 09:08:00,2023-12-25 17:22:00,True,Remote,WFH
493,2024-01-04,2024-01-04 09:00:00,2024-01-04 17:06:00,False,Chicago,
493,2024-02-26,2024-02-26 09:06:00,2024-02-26 17:19:00,True,Remote,WFH
494,2021-11-24,2021-11-24 09:07:00,2021-11-24 17:15:00,False,Remote,
494,2022-01-24,2022-01-24 09:12:00,2022-01-24 17:09:00,True,Remote,WFH
494,2022-03-11,2022-03-11 09:06:00,2022-03-11 17:20:00,True,Remote,WFH
494,2022-01-10,2022-01-10 09:29:00,2022-01-10 17:04:00,False,Chicago,
494,2022-02-21,2022-02-21 09:22:00,2022-02-21 17:24:00,True,Remote,WFH
494,2022-02-16,2022-02-16 09:23:00,2022-02-16 17:21:00,False,NYC,
494,2022-02-28,2022-02-28 09:24:00,2022-02-28 17:29:00,False,Austin,
494,2021-12-14,2021-12-14 09:21:00,2021-12-14 17:16:00,True,Remote,WFH
495,2020-08-12,2020-08-12 09:23:00,2020-08-12 17:22:00,False,Seattle,
495,2020-09-25,2020-09-25 09:18:00,2020-09-25 17:09:00,False,Chicago,
495,2020-08-11,2020-08-11 09:26:00,2020-08-11 17:02:00,True,Remote,WFH
495,2020-09-07,2020-09-07 09:16:00,2020-09-07 17:09:00,True,Remote,WFH
495,2020-09-28,2020-09-28 09:21:00,2020-09-28 17:29:00,True,Remote,WFH
495,2020-11-30,2020-11-30 09:20:00,2020-11-30 17:03:00,False,Atlanta,
495,2020-09-30,2020-09-30 09:22:00,2020-09-30 17:05:00,True,Remote,WFH
496,2021-06-24,2021-06-24 09:24:00,2021-06-24 17:21:00,False,Austin,
496,2021-06-07,2021-06-07 09:19:00,2021-06-07 17:16:00,True,Remote,WFH
496,2021-05-28,2021-05-28 09:09:00,2021-05-28 17:06:00,False,Atlanta,
496,2021-05-10,2021-05-10 09:15:00,2021-05-10 17:28:00,False,Seattle,
496,2021-04-22,2021-04-22 09:02:00,2021-04-22 17:01:00,True,Remote,WFH
496,2021-04-26,2021-04-26 09:29:00,2021-04-26 17:05:00,True,Remote,WFH
496,2021-04-15,2021-04-15 09:12:00,2021-04-15 17:06:00,True,Remote,WFH
497,2022-01-05,2022-01-05 09:23:00,2022-01-05 17:06:00,False,Atlanta,
497,2022-04-08,2022-04-08 09:16:00,2022-04-08 17:12:00,True,Remote,WFH
497,2022-01-31,2022-01-31 09:24:00,2022-01-31 17:20:00,True,Remote,WFH
497,2022-03-01,2022-03-01 09:26:00,2022-03-01 17:20:00,True,Remote,WFH
497,2022-01-28,2022-01-28 09:15:00,2022-01-28 17:25:00,True,Remote,WFH
497,2022-01-20,2022-01-20 09:01:00,2022-01-20 17:04:00,False,Seattle,
497,2022-03-23,2022-03-23 09:27:00,2022-03-23 17:06:00,False,Austin,
497,2022-02-14,2022-02-14 09:24:00,2022-02-14 17:24:00,False,NYC,
497,2022-03-16,2022-03-16 09:21:00,2022-03-16 17:16:00,False,Austin,
497,2022-04-22,2022-04-22 09:12:00,2022-04-22 17:21:00,False,Seattle,
498,2023-10-16,2023-10-16 09:19:00,2023-10-16 17:15:00,True,Remote,WFH
498,2024-01-03,2024-01-03 09:21:00,2024-01-03 17:15:00,True,Remote,WFH
498,2023-12-28,2023-12-28 09:13:00,2023-12-28 17:05:00,True,Remote,WFH
498,2023-10-11,2023-10-11 09:13:00,2023-10-11 17:15:00,True,Remote,WFH
498,2023-10-02,2023-10-02 09:29:00,2023-10-02 17:19:00,False,Chicago,
498,2023-09-20,2023-09-20 09:14:00,2023-09-20 17:11:00,False,Chicago,
498,2023-12-21,2023-12-21 09:25:00,2023-12-21 17:17:00,False,Seattle,
498,2023-10-30,2023-10-30 09:13:00,2023-10-30 17:19:00,True,Remote,WFH
499,2023-08-24,2023-08-24 09:07:00,2023-08-24 17:07:00,True,Remote,WFH
499,2023-10-13,2023-10-13 09:21:00,2023-10-13 17:15:00,False,Atlanta,
